smiles,pIC50
CC(=O)Nc1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,5.853871964321762
CC(=O)Nc1nn2c(NC(C)=O)cc(=O)[nH]c2c1/N=N/c1ccc(O)cc1,4.798329820353419
CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,4.841637507904751
CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.481486060122113
CC(=O)OCCCCCSc1ccccc1OC(C)=O,4.301029995663981
CC(=O)OCO/N=[N+](/[O-])N1CCC[C@@H]1C(=O)OCc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,5.619788758288394
CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,5.337242168318426
CC(=O)OCO/N=[N+](\[O-])N(C)CCOC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.455931955649724
CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)C(C)c1ccc(CC(C)C)cc1,5.1938200260161125
CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,6.045757490560675
CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,6.045757490560675
CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)c1ccccc1OC(C)=O,5.657577319177793
CC(=O)OC[C@@H]1O[C@@H](n2cc(CNC(=O)C(=O)c3cn(S(=O)(=O)c4ccc(C)cc4)c4ccccc34)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,6.920818753952375
CC(=O)OCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,6.328948815373957
CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,5.657577319177793
CC(=O)O[C@@]12[C@H](OC(=O)[C@@H](C(C)C)N(C)C)[C@@H](C)[C@]3(O)[C@@H]4C=C(C)C(=O)[C@@H]4CC(CO)=C[C@H]3[C@@H]1C2(C)C,5.657577319177793
CC(=O)Oc1cc2oc(-c3ccc(C)cc3)cc2cc1-c1c[se]nn1,7.301029995663981
CC(=O)Oc1cc2oc(-c3ccc(F)cc3)cc2cc1-c1c[se]nn1,7.301029995663981
CC(=O)Oc1cc2oc(-c3cccc(Cl)c3)cc2cc1-c1c[se]nn1,7.301029995663981
CC(=O)Oc1cc2oc(-c3cccc(F)c3)cc2cc1-c1c[se]nn1,7.301029995663981
CC(=O)Oc1cc2oc(-c3ccccc3)cc2cc1-c1c[se]nn1,7.301029995663981
